"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenDeelnemersStudenten_1"
"94551805";"3000   ";"11200";"A041920";"2012659";"GM0518";"2019SJ00";"       0"
"94566652";"3000   ";"11200";"A041921";"T001040";"GM0518";"2019SJ00";"       0"
"94581499";"3000   ";"11200";"A041921";"1012600";"GM0518";"2019SJ00";"       0"
"94596346";"3000   ";"11200";"A041921";"2012605";"GM0518";"2019SJ00";"       0"
"94611193";"3000   ";"11200";"A041921";"2012655";"GM0518";"2019SJ00";"       0"
"94626040";"3000   ";"11200";"A041921";"2012657";"GM0518";"2019SJ00";"       0"
"94640887";"3000   ";"11200";"A041921";"H008766";"GM0518";"2019SJ00";"       0"
"94655734";"3000   ";"11200";"A041921";"H008673";"GM0518";"2019SJ00";"       0"
"94670581";"3000   ";"11200";"A041921";"H008751";"GM0518";"2019SJ00";"       0"
"94685428";"3000   ";"11200";"A041921";"H007119";"GM0518";"2019SJ00";"       0"
"94700275";"3000   ";"11200";"A041921";"A008187";"GM0518";"2019SJ00";"       0"
"94715122";"3000   ";"11200";"A041921";"2012659";"GM0518";"2019SJ00";"       0"
"94729969";"3000   ";"11200";"A041922";"T001040";"GM0518";"2019SJ00";"       0"
"94744816";"3000   ";"11200";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"94759663";"3000   ";"11200";"A041922";"2012605";"GM0518";"2019SJ00";"       0"
"94774510";"3000   ";"11200";"A041922";"2012655";"GM0518";"2019SJ00";"       0"
"94789357";"3000   ";"11200";"A041922";"2012657";"GM0518";"2019SJ00";"       0"
"94804204";"3000   ";"11200";"A041922";"H008766";"GM0518";"2019SJ00";"       0"
"94819051";"3000   ";"11200";"A041922";"H008673";"GM0518";"2019SJ00";"       0"
"94833898";"3000   ";"11200";"A041922";"H008751";"GM0518";"2019SJ00";"       0"
"94848745";"3000   ";"11200";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"94863592";"3000   ";"11200";"A041922";"A008187";"GM0518";"2019SJ00";"       0"
"94878439";"3000   ";"11200";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"94893286";"3000   ";"11200";"A041923";"T001040";"GM0518";"2019SJ00";"       0"
"94908133";"3000   ";"11200";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
"94922980";"3000   ";"11200";"A041923";"2012605";"GM0518";"2019SJ00";"       0"
"94937827";"3000   ";"11200";"A041923";"2012655";"GM0518";"2019SJ00";"       0"
"94952674";"3000   ";"11200";"A041923";"2012657";"GM0518";"2019SJ00";"       0"
"94967521";"3000   ";"11200";"A041923";"H008766";"GM0518";"2019SJ00";"       0"
"94982368";"3000   ";"11200";"A041923";"H008673";"GM0518";"2019SJ00";"       0"
"94997215";"3000   ";"11200";"A041923";"H008751";"GM0518";"2019SJ00";"       0"
"95012062";"3000   ";"11200";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"95026909";"3000   ";"11200";"A041923";"A008187";"GM0518";"2019SJ00";"       0"
"95041756";"3000   ";"11200";"A041923";"2012659";"GM0518";"2019SJ00";"       0"
"95056603";"3000   ";"11200";"A025289";"T001040";"GM0518";"2019SJ00";"      57"
"95071450";"3000   ";"11200";"A025289";"1012600";"GM0518";"2019SJ00";"       9"
"95086297";"3000   ";"11200";"A025289";"2012605";"GM0518";"2019SJ00";"      48"
"95101144";"3000   ";"11200";"A025289";"2012655";"GM0518";"2019SJ00";"       9"
"95115991";"3000   ";"11200";"A025289";"2012657";"GM0518";"2019SJ00";"      39"
"95130838";"3000   ";"11200";"A025289";"H008766";"GM0518";"2019SJ00";"      11"
"95145685";"3000   ";"11200";"A025289";"H008673";"GM0518";"2019SJ00";"       5"
"95160532";"3000   ";"11200";"A025289";"H008751";"GM0518";"2019SJ00";"       4"
"95175379";"3000   ";"11200";"A025289";"H007119";"GM0518";"2019SJ00";"       1"
"95190226";"3000   ";"11200";"A025289";"A008187";"GM0518";"2019SJ00";"      18"
"95205073";"3000   ";"11200";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"95219920";"3000   ";"11200";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"95234767";"3000   ";"11200";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"95249614";"3000   ";"11200";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"95264461";"3000   ";"11200";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
"95279308";"3000   ";"11200";"A025300";"2012657";"GM0518";"2019SJ00";"       0"
"95294155";"3000   ";"11200";"A025300";"H008766";"GM0518";"2019SJ00";"       0"
"95309002";"3000   ";"11200";"A025300";"H008673";"GM0518";"2019SJ00";"       0"
"95323849";"3000   ";"11200";"A025300";"H008751";"GM0518";"2019SJ00";"       0"
"95338696";"3000   ";"11200";"A025300";"H007119";"GM0518";"2019SJ00";"       0"
"95353543";"3000   ";"11200";"A025300";"A008187";"GM0518";"2019SJ00";"       0"
"95368390";"3000   ";"11200";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"95383237";"3000   ";"11200";"A041867";"T001040";"GM0518";"2019SJ00";"       0"
"95398084";"3000   ";"11200";"A041867";"1012600";"GM0518";"2019SJ00";"       0"
"95412931";"3000   ";"11200";"A041867";"2012605";"GM0518";"2019SJ00";"       0"
"95427778";"3000   ";"11200";"A041867";"2012655";"GM0518";"2019SJ00";"       0"
"95442625";"3000   ";"11200";"A041867";"2012657";"GM0518";"2019SJ00";"       0"
"95457472";"3000   ";"11200";"A041867";"H008766";"GM0518";"2019SJ00";"       0"
"95472319";"3000   ";"11200";"A041867";"H008673";"GM0518";"2019SJ00";"       0"
"95487166";"3000   ";"11200";"A041867";"H008751";"GM0518";"2019SJ00";"       0"
"95502013";"3000   ";"11200";"A041867";"H007119";"GM0518";"2019SJ00";"       0"
"95516860";"3000   ";"11200";"A041867";"A008187";"GM0518";"2019SJ00";"       0"
"95531707";"3000   ";"11200";"A041867";"2012659";"GM0518";"2019SJ00";"       0"
"95546554";"3000   ";"11200";"A041868";"T001040";"GM0518";"2019SJ00";"       0"
"95561401";"3000   ";"11200";"A041868";"1012600";"GM0518";"2019SJ00";"       0"
"95576248";"3000   ";"11200";"A041868";"2012605";"GM0518";"2019SJ00";"       0"
"95591095";"3000   ";"11200";"A041868";"2012655";"GM0518";"2019SJ00";"       0"
"95605942";"3000   ";"11200";"A041868";"2012657";"GM0518";"2019SJ00";"       0"
"95620789";"3000   ";"11200";"A041868";"H008766";"GM0518";"2019SJ00";"       0"
"95635636";"3000   ";"11200";"A041868";"H008673";"GM0518";"2019SJ00";"       0"
"95650483";"3000   ";"11200";"A041868";"H008751";"GM0518";"2019SJ00";"       0"
"95665330";"3000   ";"11200";"A041868";"H007119";"GM0518";"2019SJ00";"       0"
"95680177";"3000   ";"11200";"A041868";"A008187";"GM0518";"2019SJ00";"       0"
"95695024";"3000   ";"11200";"A041868";"2012659";"GM0518";"2019SJ00";"       0"
"95709871";"3000   ";"11200";"A025293";"T001040";"GM0518";"2019SJ00";"       0"
"95724718";"3000   ";"11200";"A025293";"1012600";"GM0518";"2019SJ00";"       0"
"95739565";"3000   ";"11200";"A025293";"2012605";"GM0518";"2019SJ00";"       0"
"95754412";"3000   ";"11200";"A025293";"2012655";"GM0518";"2019SJ00";"       0"
"95769259";"3000   ";"11200";"A025293";"2012657";"GM0518";"2019SJ00";"       0"
"95784106";"3000   ";"11200";"A025293";"H008766";"GM0518";"2019SJ00";"       0"
"95798953";"3000   ";"11200";"A025293";"H008673";"GM0518";"2019SJ00";"       0"
"95813800";"3000   ";"11200";"A025293";"H008751";"GM0518";"2019SJ00";"       0"
"95828647";"3000   ";"11200";"A025293";"H007119";"GM0518";"2019SJ00";"       0"
"95843494";"3000   ";"11200";"A025293";"A008187";"GM0518";"2019SJ00";"       0"
"95858341";"3000   ";"11200";"A025293";"2012659";"GM0518";"2019SJ00";"       0"
"95873188";"3000   ";"11200";"A041751";"T001040";"GM0518";"2019SJ00";"       0"
"95888035";"3000   ";"11200";"A041751";"1012600";"GM0518";"2019SJ00";"       0"
"95902882";"3000   ";"11200";"A041751";"2012605";"GM0518";"2019SJ00";"       0"
"95917729";"3000   ";"11200";"A041751";"2012655";"GM0518";"2019SJ00";"       0"
"95932576";"3000   ";"11200";"A041751";"2012657";"GM0518";"2019SJ00";"       0"
"95947423";"3000   ";"11200";"A041751";"H008766";"GM0518";"2019SJ00";"       0"
"95962270";"3000   ";"11200";"A041751";"H008673";"GM0518";"2019SJ00";"       0"
"95977117";"3000   ";"11200";"A041751";"H008751";"GM0518";"2019SJ00";"       0"
"95991964";"3000   ";"11200";"A041751";"H007119";"GM0518";"2019SJ00";"       0"
"96006811";"3000   ";"11200";"A041751";"A008187";"GM0518";"2019SJ00";"       0"
"96021658";"3000   ";"11200";"A041751";"2012659";"GM0518";"2019SJ00";"       0"
"96036505";"3000   ";"11200";"A041755";"T001040";"GM0518";"2019SJ00";"       0"
"96051352";"3000   ";"11200";"A041755";"1012600";"GM0518";"2019SJ00";"       0"
"96066199";"3000   ";"11200";"A041755";"2012605";"GM0518";"2019SJ00";"       0"
"96081046";"3000   ";"11200";"A041755";"2012655";"GM0518";"2019SJ00";"       0"
"96095893";"3000   ";"11200";"A041755";"2012657";"GM0518";"2019SJ00";"       0"
"96110740";"3000   ";"11200";"A041755";"H008766";"GM0518";"2019SJ00";"       0"
"96125587";"3000   ";"11200";"A041755";"H008673";"GM0518";"2019SJ00";"       0"
"96140434";"3000   ";"11200";"A041755";"H008751";"GM0518";"2019SJ00";"       0"
"96155281";"3000   ";"11200";"A041755";"H007119";"GM0518";"2019SJ00";"       0"
"96170128";"3000   ";"11200";"A041755";"A008187";"GM0518";"2019SJ00";"       0"
"96184975";"3000   ";"11200";"A041755";"2012659";"GM0518";"2019SJ00";"       0"
"96199822";"3000   ";"11200";"A041759";"T001040";"GM0518";"2019SJ00";"       0"
"96214669";"3000   ";"11200";"A041759";"1012600";"GM0518";"2019SJ00";"       0"
"96229516";"3000   ";"11200";"A041759";"2012605";"GM0518";"2019SJ00";"       0"
"96244363";"3000   ";"11200";"A041759";"2012655";"GM0518";"2019SJ00";"       0"
"96259210";"3000   ";"11200";"A041759";"2012657";"GM0518";"2019SJ00";"       0"
"96274057";"3000   ";"11200";"A041759";"H008766";"GM0518";"2019SJ00";"       0"
"96288904";"3000   ";"11200";"A041759";"H008673";"GM0518";"2019SJ00";"       0"
"96303751";"3000   ";"11200";"A041759";"H008751";"GM0518";"2019SJ00";"       0"
"96318598";"3000   ";"11200";"A041759";"H007119";"GM0518";"2019SJ00";"       0"
"96333445";"3000   ";"11200";"A041759";"A008187";"GM0518";"2019SJ00";"       0"
"96348292";"3000   ";"11200";"A041759";"2012659";"GM0518";"2019SJ00";"       0"
"96363139";"3000   ";"11200";"A041924";"T001040";"GM0518";"2019SJ00";"       0"
"96377986";"3000   ";"11200";"A041924";"1012600";"GM0518";"2019SJ00";"       0"
"96392833";"3000   ";"11200";"A041924";"2012605";"GM0518";"2019SJ00";"       0"
"96407680";"3000   ";"11200";"A041924";"2012655";"GM0518";"2019SJ00";"       0"
"96422527";"3000   ";"11200";"A041924";"2012657";"GM0518";"2019SJ00";"       0"
"96437374";"3000   ";"11200";"A041924";"H008766";"GM0518";"2019SJ00";"       0"
"96452221";"3000   ";"11200";"A041924";"H008673";"GM0518";"2019SJ00";"       0"
"96467068";"3000   ";"11200";"A041924";"H008751";"GM0518";"2019SJ00";"       0"
"96481915";"3000   ";"11200";"A041924";"H007119";"GM0518";"2019SJ00";"       0"
"96496762";"3000   ";"11200";"A041924";"A008187";"GM0518";"2019SJ00";"       0"
"96511609";"3000   ";"11200";"A041924";"2012659";"GM0518";"2019SJ00";"       0"
"96526456";"3000   ";"11200";"A041925";"T001040";"GM0518";"2019SJ00";"       0"
"96541303";"3000   ";"11200";"A041925";"1012600";"GM0518";"2019SJ00";"       0"
"96556150";"3000   ";"11200";"A041925";"2012605";"GM0518";"2019SJ00";"       0"
"96570997";"3000   ";"11200";"A041925";"2012655";"GM0518";"2019SJ00";"       0"
"96585844";"3000   ";"11200";"A041925";"2012657";"GM0518";"2019SJ00";"       0"
"96600691";"3000   ";"11200";"A041925";"H008766";"GM0518";"2019SJ00";"       0"
"96615538";"3000   ";"11200";"A041925";"H008673";"GM0518";"2019SJ00";"       0"
"96630385";"3000   ";"11200";"A041925";"H008751";"GM0518";"2019SJ00";"       0"
"96645232";"3000   ";"11200";"A041925";"H007119";"GM0518";"2019SJ00";"       0"
"96660079";"3000   ";"11200";"A041925";"A008187";"GM0518";"2019SJ00";"       0"
"96674926";"3000   ";"11200";"A041925";"2012659";"GM0518";"2019SJ00";"       0"
"96689773";"3000   ";"11200";"A025294";"T001040";"GM0518";"2019SJ00";"       0"
"96704620";"3000   ";"11200";"A025294";"1012600";"GM0518";"2019SJ00";"       0"
"96719467";"3000   ";"11200";"A025294";"2012605";"GM0518";"2019SJ00";"       0"
"96734314";"3000   ";"11200";"A025294";"2012655";"GM0518";"2019SJ00";"       0"
"96749161";"3000   ";"11200";"A025294";"2012657";"GM0518";"2019SJ00";"       0"
"96764008";"3000   ";"11200";"A025294";"H008766";"GM0518";"2019SJ00";"       0"
"96778855";"3000   ";"11200";"A025294";"H008673";"GM0518";"2019SJ00";"       0"
"96793702";"3000   ";"11200";"A025294";"H008751";"GM0518";"2019SJ00";"       0"
"96808549";"3000   ";"11200";"A025294";"H007119";"GM0518";"2019SJ00";"       0"
"96823396";"3000   ";"11200";"A025294";"A008187";"GM0518";"2019SJ00";"       0"
"96838243";"3000   ";"11200";"A025294";"2012659";"GM0518";"2019SJ00";"       0"
"96853090";"3000   ";"11200";"A025297";"T001040";"GM0518";"2019SJ00";"       0"
"96867937";"3000   ";"11200";"A025297";"1012600";"GM0518";"2019SJ00";"       0"
"96882784";"3000   ";"11200";"A025297";"2012605";"GM0518";"2019SJ00";"       0"
"96897631";"3000   ";"11200";"A025297";"2012655";"GM0518";"2019SJ00";"       0"
"96912478";"3000   ";"11200";"A025297";"2012657";"GM0518";"2019SJ00";"       0"
"96927325";"3000   ";"11200";"A025297";"H008766";"GM0518";"2019SJ00";"       0"
"96942172";"3000   ";"11200";"A025297";"H008673";"GM0518";"2019SJ00";"       0"
"96957019";"3000   ";"11200";"A025297";"H008751";"GM0518";"2019SJ00";"       0"
"96971866";"3000   ";"11200";"A025297";"H007119";"GM0518";"2019SJ00";"       0"
"96986713";"3000   ";"11200";"A025297";"A008187";"GM0518";"2019SJ00";"       0"
"97001560";"3000   ";"11200";"A025297";"2012659";"GM0518";"2019SJ00";"       0"
"97016407";"3000   ";"11300";"T001345";"T001040";"GM0518";"2019SJ00";"    2804"
"97031254";"3000   ";"11300";"T001345";"1012600";"GM0518";"2019SJ00";"    1103"
"97046101";"3000   ";"11300";"T001345";"2012605";"GM0518";"2019SJ00";"    1687"
"97060948";"3000   ";"11300";"T001345";"2012655";"GM0518";"2019SJ00";"     418"
"97075795";"3000   ";"11300";"T001345";"2012657";"GM0518";"2019SJ00";"    1269"
"97090642";"3000   ";"11300";"T001345";"H008766";"GM0518";"2019SJ00";"     297"
"97105489";"3000   ";"11300";"T001345";"H008673";"GM0518";"2019SJ00";"     296"
"97120336";"3000   ";"11300";"T001345";"H008751";"GM0518";"2019SJ00";"     230"
"97135183";"3000   ";"11300";"T001345";"H007119";"GM0518";"2019SJ00";"      59"
"97150030";"3000   ";"11300";"T001345";"A008187";"GM0518";"2019SJ00";"     387"
"97164877";"3000   ";"11300";"T001345";"2012659";"GM0518";"2019SJ00";"      14"
"97179724";"3000   ";"11300";"A041919";"T001040";"GM0518";"2019SJ00";"    2547"
"97194571";"3000   ";"11300";"A041919";"1012600";"GM0518";"2019SJ00";"    1056"
"97209418";"3000   ";"11300";"A041919";"2012605";"GM0518";"2019SJ00";"    1486"
"97224265";"3000   ";"11300";"A041919";"2012655";"GM0518";"2019SJ00";"     347"
"97239112";"3000   ";"11300";"A041919";"2012657";"GM0518";"2019SJ00";"    1139"
"97253959";"3000   ";"11300";"A041919";"H008766";"GM0518";"2019SJ00";"     277"
"97268806";"3000   ";"11300";"A041919";"H008673";"GM0518";"2019SJ00";"     283"
"97283653";"3000   ";"11300";"A041919";"H008751";"GM0518";"2019SJ00";"     209"
"97298500";"3000   ";"11300";"A041919";"H007119";"GM0518";"2019SJ00";"      47"
"97313347";"3000   ";"11300";"A041919";"A008187";"GM0518";"2019SJ00";"     323"
"97328194";"3000   ";"11300";"A041919";"2012659";"GM0518";"2019SJ00";"       5"
"97343041";"3000   ";"11300";"A041920";"T001040";"GM0518";"2019SJ00";"      55"
"97357888";"3000   ";"11300";"A041920";"1012600";"GM0518";"2019SJ00";"      17"
"97372735";"3000   ";"11300";"A041920";"2012605";"GM0518";"2019SJ00";"      35"
"97387582";"3000   ";"11300";"A041920";"2012655";"GM0518";"2019SJ00";"      25"
"97402429";"3000   ";"11300";"A041920";"2012657";"GM0518";"2019SJ00";"      10"
"97417276";"3000   ";"11300";"A041920";"H008766";"GM0518";"2019SJ00";"       1"
"97432123";"3000   ";"11300";"A041920";"H008673";"GM0518";"2019SJ00";"       0"
"97446970";"3000   ";"11300";"A041920";"H008751";"GM0518";"2019SJ00";"       3"
"97461817";"3000   ";"11300";"A041920";"H007119";"GM0518";"2019SJ00";"       0"
"97476664";"3000   ";"11300";"A041920";"A008187";"GM0518";"2019SJ00";"       6"
"97491511";"3000   ";"11300";"A041920";"2012659";"GM0518";"2019SJ00";"       3"
"97506358";"3000   ";"11300";"A041921";"T001040";"GM0518";"2019SJ00";"      78"
"97521205";"3000   ";"11300";"A041921";"1012600";"GM0518";"2019SJ00";"       6"
"97536052";"3000   ";"11300";"A041921";"2012605";"GM0518";"2019SJ00";"      66"
"97550899";"3000   ";"11300";"A041921";"2012655";"GM0518";"2019SJ00";"      37"
"97565746";"3000   ";"11300";"A041921";"2012657";"GM0518";"2019SJ00";"      29"
"97580593";"3000   ";"11300";"A041921";"H008766";"GM0518";"2019SJ00";"       0"
"97595440";"3000   ";"11300";"A041921";"H008673";"GM0518";"2019SJ00";"       1"
"97610287";"3000   ";"11300";"A041921";"H008751";"GM0518";"2019SJ00";"       1"
"97625134";"3000   ";"11300";"A041921";"H007119";"GM0518";"2019SJ00";"       0"
"97639981";"3000   ";"11300";"A041921";"A008187";"GM0518";"2019SJ00";"      27"
"97654828";"3000   ";"11300";"A041921";"2012659";"GM0518";"2019SJ00";"       6"
"97669675";"3000   ";"11300";"A041922";"T001040";"GM0518";"2019SJ00";"       0"
"97684522";"3000   ";"11300";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"97699369";"3000   ";"11300";"A041922";"2012605";"GM0518";"2019SJ00";"       0"
"97714216";"3000   ";"11300";"A041922";"2012655";"GM0518";"2019SJ00";"       0"
"97729063";"3000   ";"11300";"A041922";"2012657";"GM0518";"2019SJ00";"       0"
"97743910";"3000   ";"11300";"A041922";"H008766";"GM0518";"2019SJ00";"       0"
"97758757";"3000   ";"11300";"A041922";"H008673";"GM0518";"2019SJ00";"       0"
"97773604";"3000   ";"11300";"A041922";"H008751";"GM0518";"2019SJ00";"       0"
"97788451";"3000   ";"11300";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"97803298";"3000   ";"11300";"A041922";"A008187";"GM0518";"2019SJ00";"       0"
"97818145";"3000   ";"11300";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"97832992";"3000   ";"11300";"A041923";"T001040";"GM0518";"2019SJ00";"       0"
"97847839";"3000   ";"11300";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
"97862686";"3000   ";"11300";"A041923";"2012605";"GM0518";"2019SJ00";"       0"
"97877533";"3000   ";"11300";"A041923";"2012655";"GM0518";"2019SJ00";"       0"
"97892380";"3000   ";"11300";"A041923";"2012657";"GM0518";"2019SJ00";"       0"
"97907227";"3000   ";"11300";"A041923";"H008766";"GM0518";"2019SJ00";"       0"
"97922074";"3000   ";"11300";"A041923";"H008673";"GM0518";"2019SJ00";"       0"
"97936921";"3000   ";"11300";"A041923";"H008751";"GM0518";"2019SJ00";"       0"
"97951768";"3000   ";"11300";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"97966615";"3000   ";"11300";"A041923";"A008187";"GM0518";"2019SJ00";"       0"
"97981462";"3000   ";"11300";"A041923";"2012659";"GM0518";"2019SJ00";"       0"
"97996309";"3000   ";"11300";"A025289";"T001040";"GM0518";"2019SJ00";"     124"
"98011156";"3000   ";"11300";"A025289";"1012600";"GM0518";"2019SJ00";"      24"
"98026003";"3000   ";"11300";"A025289";"2012605";"GM0518";"2019SJ00";"     100"
"98040850";"3000   ";"11300";"A025289";"2012655";"GM0518";"2019SJ00";"       9"
"98055697";"3000   ";"11300";"A025289";"2012657";"GM0518";"2019SJ00";"      91"
"98070544";"3000   ";"11300";"A025289";"H008766";"GM0518";"2019SJ00";"      19"
"98085391";"3000   ";"11300";"A025289";"H008673";"GM0518";"2019SJ00";"      12"
"98100238";"3000   ";"11300";"A025289";"H008751";"GM0518";"2019SJ00";"      17"
"98115085";"3000   ";"11300";"A025289";"H007119";"GM0518";"2019SJ00";"      12"
"98129932";"3000   ";"11300";"A025289";"A008187";"GM0518";"2019SJ00";"      31"
"98144779";"3000   ";"11300";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"98159626";"3000   ";"11300";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"98174473";"3000   ";"11300";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"98189320";"3000   ";"11300";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"98204167";"3000   ";"11300";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
