"hh_ID","hh_size","neighb_code","hh_type","PC6"
25117,3,"BU05183396","couple_with_children","2543TR"
25118,3,"BU05183396","couple_with_children","2543XT"
25119,2,"BU05183396","single-parent","2543GR"
25120,2,"BU05183396","single-parent","2543TR"
25121,2,"BU05183396","single-parent","2543SE"
25122,3,"BU05183396","couple_with_children","2542JK"
25123,3,"BU05183396","couple_with_children","2543CA"
25124,3,"BU05183396","couple_with_children","2543RR"
25125,3,"BU05183396","couple_with_children","2543TV"
25126,3,"BU05183396","couple_with_children","2543EA"
25127,2,"BU05183396","single-parent","2543GB"
25128,2,"BU05183396","single-parent","2543AA"
25129,2,"BU05183396","single-parent","2543GH"
25130,3,"BU05183396","couple_with_children","2543ST"
25131,3,"BU05183396","couple_with_children","2543TH"
25132,3,"BU05183396","couple_with_children","2544HA"
25133,3,"BU05183396","couple_with_children","2543SE"
25134,3,"BU05183396","couple_with_children","2543XD"
25135,2,"BU05183396","single-parent","2543AP"
25136,3,"BU05183396","couple_with_children","2543XR"
25137,3,"BU05183396","couple_with_children","2543CN"
25138,2,"BU05183396","single-parent","2543VM"
25139,3,"BU05183396","couple_with_children","2543GJ"
25140,2,"BU05183396","single-parent","2543VJ"
25141,3,"BU05183396","couple_with_children","2543SE"
25142,3,"BU05183396","couple_with_children","2543CS"
25143,3,"BU05183396","couple_with_children","2542JL"
25144,2,"BU05183396","single-parent","2543XH"
25145,3,"BU05183396","couple_with_children","2543RR"
25146,3,"BU05183396","couple_with_children","2543BS"
25147,2,"BU05183396","single-parent","2543AA"
25148,3,"BU05183396","couple_with_children","2543AR"
25149,3,"BU05183396","couple_with_children","2543CX"
25150,3,"BU05183396","couple_with_children","2543GD"
25151,3,"BU05183396","couple_with_children","2542JR"
25152,3,"BU05183396","couple_with_children","2543XN"
25153,3,"BU05183396","couple_with_children","2543CV"
25154,3,"BU05183396","couple_with_children","2543XN"
25155,2,"BU05183396","single-parent","2544GK"
25156,2,"BU05183396","single-parent","2543BS"
25157,3,"BU05183396","couple_with_children","2543XN"
25158,3,"BU05183396","couple_with_children","2543VE"
25159,3,"BU05183396","couple_with_children","2543TA"
25160,3,"BU05183396","couple_with_children","2543XK"
25161,2,"BU05183396","single-parent","2544GX"
25162,3,"BU05183396","couple_with_children","2543RL"
25163,3,"BU05183396","couple_with_children","2542JK"
25164,3,"BU05183396","couple_with_children","2543EJ"
25165,3,"BU05183396","couple_with_children","2544GT"
25166,3,"BU05183396","couple_with_children","2542JP"
25167,2,"BU05183396","single-parent","2543BH"
25168,2,"BU05183396","single-parent","2544GX"
25169,3,"BU05183396","couple_with_children","2543GC"
25170,3,"BU05183396","couple_with_children","2543CB"
25171,3,"BU05183396","couple_with_children","2543CC"
25172,3,"BU05183396","couple_with_children","2543RX"
25173,2,"BU05183396","single-parent","2543BS"
25174,3,"BU05183396","couple_with_children","2544GV"
25175,3,"BU05183396","couple_with_children","2543BP"
25176,2,"BU05183396","single-parent","2543XL"
25177,2,"BU05183396","single-parent","2543RW"
25178,3,"BU05183396","couple_with_children","2543XN"
25179,3,"BU05183396","couple_with_children","2543BN"
25180,2,"BU05183396","single-parent","2543GB"
25181,3,"BU05183396","couple_with_children","2543RN"
25182,2,"BU05183396","single-parent","2545DN"
25183,3,"BU05183396","couple_with_children","2543RZ"
25184,3,"BU05183396","couple_with_children","2543SE"
25185,3,"BU05183396","couple_with_children","2543VK"
25186,3,"BU05183396","couple_with_children","2543GP"
25187,2,"BU05183396","single-parent","2542KA"
25188,3,"BU05183396","couple_with_children","2543BK"
25189,3,"BU05183396","couple_with_children","2543BM"
25190,2,"BU05183396","single-parent","2543BN"
25191,3,"BU05183396","couple_with_children","2543SH"
25192,3,"BU05183396","couple_with_children","2543RM"
25193,2,"BU05183396","single-parent","2543CB"
25194,3,"BU05183396","couple_with_children","2543XE"
25195,3,"BU05183396","couple_with_children","2542JL"
25196,3,"BU05183396","couple_with_children","2543AE"
25197,3,"BU05183396","couple_with_children","2542JM"
25198,3,"BU05183396","couple_with_children","2543XK"
25199,2,"BU05183396","single-parent","2545DK"
25200,3,"BU05183396","couple_with_children","2543XP"
25201,3,"BU05183396","couple_with_children","2543TJ"
25202,3,"BU05183396","couple_with_children","2544GM"
25203,3,"BU05183396","couple_with_children","2543XG"
25204,3,"BU05183396","couple_with_children","2543BP"
25205,3,"BU05183396","couple_with_children","2543RZ"
25206,3,"BU05183396","couple_with_children","2543AK"
25207,3,"BU05183396","couple_with_children","2543XR"
25208,3,"BU05183396","couple_with_children","2542JP"
25209,3,"BU05183396","couple_with_children","2543TD"
25210,3,"BU05183396","couple_with_children","2543BA"
25211,3,"BU05183396","couple_with_children","2543RZ"
25212,3,"BU05183396","couple_with_children","2545DL"
25213,2,"BU05183396","single-parent","2544GJ"
25214,3,"BU05183396","couple_with_children","2543BA"
25215,3,"BU05183396","couple_with_children","2543RS"
25216,3,"BU05183396","couple_with_children","2543AD"
25217,3,"BU05183396","couple_with_children","2543BC"
25218,2,"BU05183396","single-parent","2543VK"
25219,2,"BU05183396","single-parent","2543BE"
25220,3,"BU05183396","couple_with_children","2543BN"
25221,3,"BU05183396","couple_with_children","2543ED"
25222,2,"BU05183396","single-parent","2542JL"
25223,3,"BU05183396","couple_with_children","2545DE"
25224,2,"BU05183396","single-parent","2543SW"
25225,2,"BU05183396","single-parent","2542JJ"
25226,2,"BU05183396","single-parent","2543AL"
25227,3,"BU05183396","couple_with_children","2543XG"
25228,3,"BU05183396","couple_with_children","2543EK"
25229,3,"BU05183396","couple_with_children","2543EJ"
25230,3,"BU05183396","couple_with_children","2543XR"
25231,2,"BU05183396","single-parent","2543EC"
25232,3,"BU05183396","couple_with_children","2543EB"
25233,3,"BU05183396","couple_with_children","2542KA"
25234,3,"BU05183396","couple_with_children","2543XH"
25235,3,"BU05183396","couple_with_children","2542JK"
25236,2,"BU05183396","single-parent","2543TZ"
25237,2,"BU05183396","single-parent","2543VH"
25238,2,"BU05183396","single-parent","2542JP"
25239,3,"BU05183396","couple_with_children","2543EG"
25240,3,"BU05183396","couple_with_children","2543XP"
25241,2,"BU05183396","single-parent","2543CN"
25242,3,"BU05183396","couple_with_children","2543TE"
25243,3,"BU05183396","couple_with_children","2545DH"
25244,2,"BU05183396","single-parent","2542KA"
25245,3,"BU05183396","couple_with_children","2543EH"
25246,3,"BU05183396","couple_with_children","2543XN"
25247,3,"BU05183396","couple_with_children","2543RT"
25248,3,"BU05183396","couple_with_children","2543SK"
25249,3,"BU05183396","couple_with_children","2542JP"
25250,3,"BU05183396","couple_with_children","2542KA"
25251,3,"BU05183396","couple_with_children","2543AD"
25252,2,"BU05183396","single-parent","2542JK"
25253,3,"BU05183396","couple_with_children","2543EB"
25254,3,"BU05183396","couple_with_children","2543BN"
25255,3,"BU05183396","couple_with_children","2543VM"
25256,3,"BU05183396","couple_with_children","2543EE"
25257,3,"BU05183396","couple_with_children","2543GB"
25258,2,"BU05183396","single-parent","2543GJ"
25259,3,"BU05183396","couple_with_children","2543EH"
25260,3,"BU05183396","couple_with_children","2543SL"
25261,3,"BU05183396","couple_with_children","2543CA"
25262,3,"BU05183396","couple_with_children","2543RW"
25263,3,"BU05183396","couple_with_children","2543AL"
25264,2,"BU05183396","single-parent","2543CR"
25265,3,"BU05183396","couple_with_children","2544GJ"
25266,2,"BU05183396","single-parent","2543SG"
25267,3,"BU05183396","couple_with_children","2542KB"
25268,3,"BU05183396","couple_with_children","2545DK"
25269,2,"BU05183396","single-parent","2543GR"
25270,3,"BU05183396","couple_with_children","2543XM"
25271,3,"BU05183396","couple_with_children","2545DL"
25272,3,"BU05183396","couple_with_children","2543AL"
25273,2,"BU05183396","single-parent","2543TA"
25274,3,"BU05183396","couple_with_children","2543RN"
25275,3,"BU05183396","couple_with_children","2543SR"
25276,3,"BU05183396","couple_with_children","2543VE"
25277,2,"BU05183396","single-parent","2543VJ"
25278,3,"BU05183396","couple_with_children","2542JL"
25279,2,"BU05183396","single-parent","2543TE"
25280,2,"BU05183396","single-parent","2543CW"
25281,3,"BU05183396","couple_with_children","2543XE"
25282,2,"BU05183396","single-parent","2543BN"
25283,3,"BU05183396","couple_with_children","2544GM"
25284,3,"BU05183396","couple_with_children","2543EH"
25285,3,"BU05183396","couple_with_children","2543XR"
25286,3,"BU05183396","couple_with_children","2543SK"
25287,3,"BU05183396","couple_with_children","2543VM"
25288,3,"BU05183396","couple_with_children","2543RW"
25289,3,"BU05183396","couple_with_children","2543BH"
25290,3,"BU05183396","couple_with_children","2543CM"
25291,2,"BU05183396","single-parent","2545DN"
25292,3,"BU05183396","couple_with_children","2543RW"
25293,3,"BU05183396","couple_with_children","2543VL"
25294,3,"BU05183396","couple_with_children","2543RJ"
25295,2,"BU05183396","single-parent","2543AR"
25296,3,"BU05183396","couple_with_children","2545DK"
25297,2,"BU05183396","single-parent","2543RJ"
25298,2,"BU05183396","single-parent","2543VK"
25299,3,"BU05183396","couple_with_children","2542JP"
25300,3,"BU05183396","couple_with_children","2543AB"
25301,2,"BU05183396","single-parent","2545DE"
25302,2,"BU05183396","single-parent","2543ED"
25303,3,"BU05183396","couple_with_children","2543AG"
25304,3,"BU05183396","couple_with_children","2542JP"
25305,3,"BU05183396","couple_with_children","2543GG"
25306,3,"BU05183396","couple_with_children","2543EC"
25307,3,"BU05183396","couple_with_children","2544GZ"
25308,3,"BU05183396","couple_with_children","2543AT"
25309,3,"BU05183396","couple_with_children","2543RP"
25310,3,"BU05183396","couple_with_children","2543TJ"
25311,3,"BU05183396","couple_with_children","2543VR"
25312,2,"BU05183396","single-parent","2543BN"
25313,2,"BU05183396","single-parent","2543VH"
25314,2,"BU05183396","single-parent","2543BJ"
25315,3,"BU05183396","couple_with_children","2544GN"
25316,3,"BU05183396","couple_with_children","2545DL"
25317,2,"BU05183396","single-parent","2545DG"
25318,2,"BU05183396","single-parent","2543XN"
25319,2,"BU05183396","single-parent","2545DK"
25320,2,"BU05183396","single-parent","2543VH"
25321,3,"BU05183396","couple_with_children","2542JP"
25322,3,"BU05183396","couple_with_children","2543TA"
25323,3,"BU05183396","couple_with_children","2544GK"
25324,2,"BU05183396","single-parent","2543VK"
25325,3,"BU05183396","couple_with_children","2543GD"
25326,3,"BU05183396","couple_with_children","2545DH"
25327,3,"BU05183396","couple_with_children","2542KB"
25328,2,"BU05183396","single-parent","2543CV"
25329,3,"BU05183396","couple_with_children","2543RV"
25330,3,"BU05183396","couple_with_children","2543SK"
25331,3,"BU05183396","couple_with_children","2542KB"
25332,2,"BU05183396","single-parent","2543CR"
25333,3,"BU05183396","couple_with_children","2543CN"
25334,3,"BU05183396","couple_with_children","2543AT"
25335,3,"BU05183396","couple_with_children","2543GE"
25336,3,"BU05183396","couple_with_children","2544GT"
25337,2,"BU05183396","single-parent","2543XM"
25338,3,"BU05183396","couple_with_children","2543AA"
25339,3,"BU05183396","couple_with_children","2543EH"
25340,2,"BU05183396","single-parent","2544GT"
25341,3,"BU05183396","couple_with_children","2545DK"
25342,3,"BU05183396","couple_with_children","2544GR"
25343,3,"BU05183396","couple_with_children","2543TS"
25344,3,"BU05183396","couple_with_children","2543RR"
25345,3,"BU05183396","couple_with_children","2543RM"
25346,3,"BU05183396","couple_with_children","2543VZ"
25347,3,"BU05183396","couple_with_children","2543AD"
25348,3,"BU05183396","couple_with_children","2543XE"
25349,3,"BU05183396","couple_with_children","2543CP"
25350,3,"BU05183396","couple_with_children","2543GL"
25351,3,"BU05183396","couple_with_children","2542KB"
25352,2,"BU05183396","single-parent","2545DH"
25353,2,"BU05183396","single-parent","2543VH"
25354,3,"BU05183396","couple_with_children","2543CD"
25355,3,"BU05183396","couple_with_children","2543CN"
25356,3,"BU05183396","couple_with_children","2545DL"
25357,2,"BU05183396","single-parent","2545DE"
25358,2,"BU05183396","single-parent","2543TD"
25359,2,"BU05183396","single-parent","2543EE"
25360,3,"BU05183396","couple_with_children","2543TA"
25361,2,"BU05183396","single-parent","2543BM"
25362,2,"BU05183396","single-parent","2543AE"
25363,2,"BU05183396","single-parent","2543EG"
25364,3,"BU05183396","couple_with_children","2543RV"
25365,3,"BU05183396","couple_with_children","2543XK"
25366,2,"BU05183396","single-parent","2543EK"
25367,3,"BU05183396","couple_with_children","2543GM"
25368,2,"BU05183396","single-parent","2543AJ"
25369,2,"BU05183396","single-parent","2543CP"
25370,2,"BU05183396","single-parent","2543CZ"
25371,3,"BU05183396","couple_with_children","2543AB"
25372,2,"BU05183396","single-parent","2543XK"
25373,3,"BU05183396","couple_with_children","2542JP"
25374,3,"BU05183396","couple_with_children","2543XN"
25375,3,"BU05183396","couple_with_children","2544GW"
25376,3,"BU05183396","couple_with_children","2543RS"
25377,2,"BU05183396","single-parent","2543XN"
25378,3,"BU05183396","couple_with_children","2543TK"
25379,3,"BU05183396","couple_with_children","2545DD"
25380,3,"BU05183396","couple_with_children","2543TJ"
25381,3,"BU05183396","couple_with_children","2543BN"
25382,3,"BU05183396","couple_with_children","2543EB"
25383,3,"BU05183396","couple_with_children","2545DL"
25384,3,"BU05183396","couple_with_children","2543CA"
25385,2,"BU05183396","single-parent","2543GE"
25386,2,"BU05183396","single-parent","2543BL"
25387,3,"BU05183396","couple_with_children","2543AB"
25388,3,"BU05183396","couple_with_children","2543CR"
25389,3,"BU05183396","couple_with_children","2543ED"
25390,3,"BU05183396","couple_with_children","2544GK"
25391,3,"BU05183396","couple_with_children","2543AJ"
25392,3,"BU05183396","couple_with_children","2543GL"
25393,2,"BU05183396","single-parent","2543SR"
25394,2,"BU05183396","single-parent","2543BM"
25395,3,"BU05183396","couple_with_children","2543RH"
25396,3,"BU05183396","couple_with_children","2543GR"
25397,3,"BU05183396","couple_with_children","2544GR"
25398,3,"BU05183396","couple_with_children","2543CT"
25399,3,"BU05183396","couple_with_children","2543CD"
25400,3,"BU05183396","couple_with_children","2545DK"
25401,3,"BU05183396","couple_with_children","2543CT"
25402,2,"BU05183396","single-parent","2543VJ"
25403,2,"BU05183396","single-parent","2543SH"
25404,3,"BU05183396","couple_with_children","2543EH"
25405,3,"BU05183396","couple_with_children","2543BH"
25406,2,"BU05183396","single-parent","2543TA"
25407,3,"BU05183396","couple_with_children","2543RS"
25408,3,"BU05183396","couple_with_children","2543GK"
25409,3,"BU05183396","couple_with_children","2544GS"
25410,2,"BU05183396","single-parent","2543TT"
25411,3,"BU05183396","couple_with_children","2544GK"
25412,2,"BU05183396","single-parent","2543RR"
25413,3,"BU05183396","couple_with_children","2542JL"
25414,3,"BU05183396","couple_with_children","2544GV"
25415,2,"BU05183396","single-parent","2543SL"
25416,3,"BU05183396","couple_with_children","2543VK"
25417,3,"BU05183396","couple_with_children","2543VT"
25418,2,"BU05183396","single-parent","2543XK"
25419,3,"BU05183396","couple_with_children","2543BS"
25420,2,"BU05183396","single-parent","2542JL"
25421,3,"BU05183396","couple_with_children","2543EE"
25422,2,"BU05183396","single-parent","2545DG"
25423,3,"BU05183396","couple_with_children","2543CT"
25424,3,"BU05183396","couple_with_children","2543RK"
25425,3,"BU05183396","couple_with_children","2543TZ"
25426,3,"BU05183396","couple_with_children","2543AJ"
25427,3,"BU05183396","couple_with_children","2543VJ"
25428,3,"BU05183396","couple_with_children","2543CZ"
25429,3,"BU05183396","couple_with_children","2543AC"
25430,3,"BU05183396","couple_with_children","2543VH"
25431,3,"BU05183396","couple_with_children","2543EE"
