"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group","car_ownership"
16354,5,"BU05183387","couple_with_children","2544XW","income_5_10",0
16355,5,"BU05183387","couple_with_children","2544VP","income_2_10",0
16356,5,"BU05183387","couple_with_children","2544KG","income_3_10",0
16357,5,"BU05183387","couple_with_children","2544XZ","income_6_10",0
16358,5,"BU05183387","couple_with_children","2544TN","income_10_10",0
16359,5,"BU05183387","couple_with_children","2544HR","income_4_10",0
16360,5,"BU05183387","couple_with_children","2544VD","income_3_10",0
16361,5,"BU05183387","couple_with_children","2544VG","income_6_10",0
16362,5,"BU05183387","couple_with_children","2544ME","income_6_10",0
16363,5,"BU05183387","couple_with_children","2544SW","income_6_10",0
16364,5,"BU05183387","couple_with_children","2544RZ","income_5_10",0
16365,4,"BU05183387","single-parent","2544ME","income_2_10",1
16366,5,"BU05183387","couple_with_children","2544TW","income_9_10",0
16367,5,"BU05183387","couple_with_children","2544VE","income_1_10",0
16368,5,"BU05183387","couple_with_children","2544XK","income_8_10",0
16369,5,"BU05183387","couple_with_children","2544SC","income_7_10",0
16370,4,"BU05183387","single-parent","2544RG","income_7_10",0
16371,4,"BU05183387","single-parent","2544WB","income_2_10",0
16372,4,"BU05183387","single-parent","2544JT","income_4_10",1
16373,5,"BU05183387","couple_with_children","2544CP","income_10_10",0
16374,5,"BU05183387","couple_with_children","2544HK","income_8_10",0
16375,5,"BU05183387","couple_with_children","2544SV","income_6_10",0
16376,5,"BU05183387","couple_with_children","2544SR","income_8_10",0
16377,4,"BU05183387","single-parent","2544JA","income_6_10",0
16378,5,"BU05183387","couple_with_children","2544XA","income_1_10",0
16379,4,"BU05183387","single-parent","2544KR","income_10_10",1
16380,5,"BU05183387","couple_with_children","2544SK","income_9_10",0
16381,4,"BU05183387","single-parent","2544ME","income_5_10",1
16382,5,"BU05183387","couple_with_children","2544TL","income_8_10",0
16383,5,"BU05183387","couple_with_children","2544VJ","income_4_10",0
16384,5,"BU05183387","couple_with_children","2544RJ","income_4_10",0
16385,4,"BU05183387","single-parent","2544KD","income_1_10",1
16386,5,"BU05183387","couple_with_children","2544HK","income_7_10",0
16387,5,"BU05183387","couple_with_children","2544CS","income_8_10",0
16388,4,"BU05183387","single-parent","2544RX","income_1_10",0
16389,5,"BU05183387","couple_with_children","2544XK","income_6_10",0
16390,5,"BU05183387","couple_with_children","2544MJ","income_9_10",0
16391,4,"BU05183387","single-parent","2544JT","income_2_10",0
16392,5,"BU05183387","couple_with_children","2545AP","income_2_10",0
16393,5,"BU05183387","couple_with_children","2544KG","income_4_10",0
16394,5,"BU05183387","couple_with_children","2544HE","income_10_10",0
16395,4,"BU05183387","single-parent","2544KW","income_2_10",1
16396,5,"BU05183387","couple_with_children","2544GE","income_9_10",0
16397,4,"BU05183387","single-parent","2544SX","income_4_10",1
16398,5,"BU05183387","couple_with_children","2544SE","income_9_10",0
16399,5,"BU05183387","couple_with_children","2544CH","income_9_10",0
16400,5,"BU05183387","couple_with_children","2544XN","income_7_10",0
16401,5,"BU05183387","couple_with_children","2542JE","income_1_10",0
16402,5,"BU05183387","couple_with_children","2544RK","income_1_10",0
16403,5,"BU05183387","couple_with_children","2544JB","income_9_10",0
16404,5,"BU05183387","couple_with_children","2544RT","income_2_10",0
16405,5,"BU05183387","couple_with_children","2544JT","income_10_10",0
16406,5,"BU05183387","couple_with_children","2544XN","income_2_10",0
16407,4,"BU05183387","single-parent","2544KW","income_2_10",1
16408,5,"BU05183387","couple_with_children","2544GH","income_3_10",0
16409,5,"BU05183387","couple_with_children","2544RK","income_8_10",0
16410,5,"BU05183387","couple_with_children","2544CK","income_1_10",0
16411,4,"BU05183387","single-parent","2544TK","income_4_10",1
16412,4,"BU05183387","single-parent","2544RK","income_7_10",1
16413,5,"BU05183387","couple_with_children","2544HS","income_1_10",0
16414,5,"BU05183387","couple_with_children","2544KE","income_8_10",0
16415,5,"BU05183387","couple_with_children","2544CC","income_8_10",0
16416,5,"BU05183387","couple_with_children","2542JC","income_10_10",0
16417,5,"BU05183387","couple_with_children","2544KR","income_8_10",0
16418,5,"BU05183387","couple_with_children","2544VZ","income_5_10",0
16419,5,"BU05183387","couple_with_children","2544RR","income_4_10",0
16420,4,"BU05183387","single-parent","2544MD","income_7_10",1
16421,5,"BU05183387","couple_with_children","2544XK","income_10_10",0
16422,5,"BU05183387","couple_with_children","2544RZ","income_1_10",0
16423,4,"BU05183387","single-parent","2544CE","income_5_10",0
16424,5,"BU05183387","couple_with_children","2544VV","income_8_10",0
16425,5,"BU05183387","couple_with_children","2544SN","income_10_10",0
16426,5,"BU05183387","couple_with_children","2544KB","income_1_10",0
16427,5,"BU05183387","couple_with_children","2542JG","income_5_10",0
16428,5,"BU05183387","couple_with_children","2544RZ","income_1_10",0
16429,4,"BU05183387","single-parent","2544WB","income_10_10",1
16430,5,"BU05183387","couple_with_children","2544CH","income_2_10",0
16431,5,"BU05183387","couple_with_children","2544KH","income_5_10",0
16432,4,"BU05183387","single-parent","2544MJ","income_2_10",0
16433,4,"BU05183387","single-parent","2544TT","income_2_10",0
16434,4,"BU05183387","single-parent","2544GH","income_2_10",1
16435,4,"BU05183387","single-parent","2545AP","income_1_10",1
16436,5,"BU05183387","couple_with_children","2544GD","income_5_10",0
16437,5,"BU05183387","couple_with_children","2544VT","income_6_10",0
16438,5,"BU05183387","couple_with_children","2544JC","income_4_10",0
16439,5,"BU05183387","couple_with_children","2544JK","income_10_10",0
16440,5,"BU05183387","couple_with_children","2544RK","income_6_10",0
16441,4,"BU05183387","single-parent","2544JE","income_2_10",0
16442,5,"BU05183387","couple_with_children","2544CG","income_7_10",0
16443,4,"BU05183387","single-parent","2544JM","income_6_10",1
16444,5,"BU05183387","couple_with_children","2544TS","income_1_10",0
16445,5,"BU05183387","couple_with_children","2544JH","income_10_10",0
16446,5,"BU05183387","couple_with_children","2544CR","income_9_10",0
16447,4,"BU05183387","single-parent","2544CL","income_2_10",0
16448,5,"BU05183387","couple_with_children","2544SV","income_7_10",0
16449,4,"BU05183387","single-parent","2544JH","income_4_10",1
16450,5,"BU05183387","couple_with_children","2544XL","income_8_10",0
16451,4,"BU05183387","single-parent","2544KH","income_2_10",0
16452,5,"BU05183387","couple_with_children","2544GE","income_9_10",0
16453,5,"BU05183387","couple_with_children","2544SK","income_10_10",0
16454,5,"BU05183387","couple_with_children","2544SZ","income_9_10",0
16455,5,"BU05183387","couple_with_children","2544VJ","income_9_10",0
16456,4,"BU05183387","single-parent","2544WZ","income_3_10",0
16457,5,"BU05183387","couple_with_children","2542JD","income_9_10",0
16458,4,"BU05183387","single-parent","2544MD","income_1_10",0
16459,5,"BU05183387","couple_with_children","2544KN","income_8_10",0
16460,5,"BU05183387","couple_with_children","2544RM","income_10_10",0
16461,5,"BU05183387","couple_with_children","2544TL","income_6_10",0
16462,5,"BU05183387","couple_with_children","2544CT","income_6_10",0
16463,5,"BU05183387","couple_with_children","2544GH","income_8_10",0
16464,5,"BU05183387","couple_with_children","2544JX","income_7_10",0
16465,4,"BU05183387","single-parent","2544JX","income_6_10",0
16466,5,"BU05183387","couple_with_children","2544SN","income_5_10",0
16467,4,"BU05183387","single-parent","2544GC","income_3_10",1
16468,5,"BU05183387","couple_with_children","2544KE","income_2_10",0
16469,5,"BU05183387","couple_with_children","2544TN","income_5_10",0
16470,5,"BU05183387","couple_with_children","2544GD","income_6_10",0
16471,5,"BU05183387","couple_with_children","2544VT","income_1_10",0
16472,5,"BU05183387","couple_with_children","2544SP","income_7_10",0
16473,4,"BU05183387","single-parent","2544CE","income_1_10",1
16474,5,"BU05183387","couple_with_children","2544WX","income_7_10",0
16475,5,"BU05183387","couple_with_children","2544TV","income_5_10",0
16476,5,"BU05183387","couple_with_children","2544JG","income_10_10",0
16477,4,"BU05183387","single-parent","2544SC","income_6_10",1
16478,5,"BU05183387","couple_with_children","2544HE","income_10_10",0
16479,5,"BU05183387","couple_with_children","2545AP","income_5_10",0
16480,4,"BU05183387","single-parent","2544WB","income_9_10",0
16481,4,"BU05183387","single-parent","2544MD","income_6_10",1
16482,5,"BU05183387","couple_with_children","2544CB","income_1_10",0
16483,4,"BU05183387","single-parent","2544KT","income_4_10",1
16484,5,"BU05183387","couple_with_children","2544RP","income_5_10",0
16485,5,"BU05183387","couple_with_children","2544XG","income_8_10",0
16486,5,"BU05183387","couple_with_children","2544TM","income_9_10",0
16487,5,"BU05183387","couple_with_children","2544TN","income_5_10",0
16488,4,"BU05183387","single-parent","2544CD","income_1_10",0
16489,5,"BU05183387","couple_with_children","2544SP","income_2_10",0
16490,5,"BU05183387","couple_with_children","2544VZ","income_1_10",0
16491,5,"BU05183387","couple_with_children","2544SZ","income_1_10",0
16492,5,"BU05183387","couple_with_children","2544MB","income_2_10",0
16493,5,"BU05183387","couple_with_children","2544CH","income_5_10",0
16494,5,"BU05183387","couple_with_children","2544TV","income_10_10",0
16495,5,"BU05183387","couple_with_children","2544TW","income_5_10",0
16496,5,"BU05183387","couple_with_children","2544HN","income_8_10",0
16497,5,"BU05183387","couple_with_children","2544TR","income_1_10",0
16498,5,"BU05183387","couple_with_children","2544JW","income_9_10",0
16499,5,"BU05183387","couple_with_children","2544JJ","income_5_10",0
16500,5,"BU05183387","couple_with_children","2544CN","income_6_10",0
16501,5,"BU05183387","couple_with_children","2544VD","income_9_10",0
16502,4,"BU05183387","single-parent","2544RV","income_7_10",1
16503,4,"BU05183387","single-parent","2544CK","income_2_10",1
16504,5,"BU05183387","couple_with_children","2544VT","income_10_10",0
16505,4,"BU05183387","single-parent","2544JD","income_2_10",1
16506,5,"BU05183387","couple_with_children","2544JB","income_7_10",0
16507,4,"BU05183387","single-parent","2544SX","income_1_10",0
16508,5,"BU05183387","couple_with_children","2544WB","income_1_10",0
16509,5,"BU05183387","couple_with_children","2544GB","income_1_10",0
16510,5,"BU05183387","couple_with_children","2544JC","income_5_10",0
16511,5,"BU05183387","couple_with_children","2544GE","income_9_10",0
16512,5,"BU05183387","couple_with_children","2544HC","income_8_10",0
16513,5,"BU05183387","couple_with_children","2544HK","income_7_10",0
16514,5,"BU05183387","couple_with_children","2544RP","income_9_10",0
16515,4,"BU05183387","single-parent","2544ME","income_2_10",0
16516,5,"BU05183387","couple_with_children","2544GA","income_8_10",0
16517,5,"BU05183387","couple_with_children","2544HV","income_5_10",0
16518,5,"BU05183387","couple_with_children","2544VX","income_7_10",0
16519,4,"BU05183387","single-parent","2542JC","income_4_10",0
16520,5,"BU05183387","couple_with_children","2544HV","income_6_10",0
16521,5,"BU05183387","couple_with_children","2542JC","income_4_10",0
16522,5,"BU05183387","couple_with_children","2544GE","income_9_10",0
16523,5,"BU05183387","couple_with_children","2544TT","income_2_10",0
16524,5,"BU05183387","couple_with_children","2544HG","income_10_10",0
16525,5,"BU05183387","couple_with_children","2544HG","income_8_10",0
16526,4,"BU05183387","single-parent","2544JA","income_2_10",0
16527,4,"BU05183387","single-parent","2544RR","income_1_10",1
16528,5,"BU05183387","couple_with_children","2542JC","income_8_10",0
16529,5,"BU05183387","couple_with_children","2544JS","income_9_10",0
16530,5,"BU05183387","couple_with_children","2544TT","income_10_10",0
16531,5,"BU05183387","couple_with_children","2542JE","income_7_10",0
16532,4,"BU05183387","single-parent","2544VT","income_1_10",0
16533,5,"BU05183387","couple_with_children","2544HX","income_3_10",0
16534,5,"BU05183387","couple_with_children","2544WB","income_7_10",0
16535,4,"BU05183387","single-parent","2544RH","income_3_10",1
16536,5,"BU05183387","couple_with_children","2544JV","income_9_10",0
16537,5,"BU05183387","couple_with_children","2544TP","income_9_10",0
16538,5,"BU05183387","couple_with_children","2544HN","income_6_10",0
16539,5,"BU05183387","couple_with_children","2544ME","income_7_10",0
16540,4,"BU05183387","single-parent","2544JA","income_10_10",1
16541,4,"BU05183387","single-parent","2544MG","income_6_10",1
16542,5,"BU05183387","couple_with_children","2544TM","income_10_10",0
16543,5,"BU05183387","couple_with_children","2544RK","income_10_10",0
16544,5,"BU05183387","couple_with_children","2544TR","income_10_10",0
16545,4,"BU05183387","single-parent","2544TN","income_7_10",1
16546,5,"BU05183387","couple_with_children","2544HD","income_10_10",0
16547,5,"BU05183387","couple_with_children","2544CM","income_7_10",0
16548,5,"BU05183387","couple_with_children","2544JE","income_9_10",0
16549,5,"BU05183387","couple_with_children","2544SL","income_8_10",0
16550,5,"BU05183387","couple_with_children","2544RJ","income_10_10",0
16551,5,"BU05183387","couple_with_children","2544TS","income_10_10",0
16552,5,"BU05183387","couple_with_children","2544XV","income_8_10",0
16553,4,"BU05183387","single-parent","2544JM","income_4_10",0
16554,5,"BU05183387","couple_with_children","2544TP","income_6_10",0
16555,5,"BU05183387","couple_with_children","2544TN","income_4_10",0
16556,5,"BU05183387","couple_with_children","2544VG","income_8_10",0
16557,5,"BU05183387","couple_with_children","2544RZ","income_6_10",0
16558,5,"BU05183387","couple_with_children","2544KP","income_5_10",0
16559,4,"BU05183387","single-parent","2544KS","income_2_10",0
16560,4,"BU05183387","single-parent","2544SW","income_2_10",0
16561,5,"BU05183387","couple_with_children","2544MK","income_7_10",0
16562,5,"BU05183387","couple_with_children","2544KW","income_10_10",0
16563,4,"BU05183387","single-parent","2544JA","income_10_10",1
16564,5,"BU05183387","couple_with_children","2544WX","income_4_10",0
16565,4,"BU05183387","single-parent","2544WX","income_1_10",0
16566,5,"BU05183387","couple_with_children","2544HD","income_7_10",0
16567,5,"BU05183387","couple_with_children","2544VT","income_8_10",0
16568,5,"BU05183387","couple_with_children","2544XG","income_10_10",0
16569,4,"BU05183387","single-parent","2542JA","income_2_10",0
16570,5,"BU05183387","couple_with_children","2544KA","income_6_10",0
16571,5,"BU05183387","couple_with_children","2544XT","income_2_10",0
16572,5,"BU05183387","couple_with_children","2544SW","income_10_10",0
16573,4,"BU05183387","single-parent","2545DB","income_3_10",1
16574,5,"BU05183387","couple_with_children","2544RG","income_6_10",0
16575,5,"BU05183387","couple_with_children","2544CP","income_7_10",0
16576,4,"BU05183387","single-parent","2544HX","income_2_10",0
16577,4,"BU05183387","single-parent","2544VT","income_10_10",1
16578,5,"BU05183387","couple_with_children","2544XW","income_9_10",0
16579,4,"BU05183387","single-parent","2544VL","income_1_10",1
16580,5,"BU05183387","couple_with_children","2544KR","income_10_10",0
16581,5,"BU05183387","couple_with_children","2544KH","income_9_10",0
16582,5,"BU05183387","couple_with_children","2544VZ","income_5_10",0
16583,5,"BU05183387","couple_with_children","2544TS","income_1_10",0
16584,4,"BU05183387","couple_with_children","2544MD","income_8_10",0
16585,4,"BU05183387","couple_with_children","2544ME","income_4_10",0
16586,4,"BU05183387","couple_with_children","2544HV","income_5_10",0
16587,4,"BU05183387","couple_with_children","2544VW","income_4_10",0
16588,4,"BU05183387","couple_with_children","2544XN","income_10_10",0
16589,4,"BU05183387","couple_with_children","2544MJ","income_6_10",0
16590,3,"BU05183387","single-parent","2544XV","income_1_10",0
16591,4,"BU05183387","couple_with_children","2544RH","income_10_10",0
16592,4,"BU05183387","couple_with_children","2544CA","income_7_10",0
16593,4,"BU05183387","couple_with_children","2544XP","income_10_10",0
16594,4,"BU05183387","couple_with_children","2544XK","income_7_10",0
16595,4,"BU05183387","couple_with_children","2544MK","income_10_10",0
16596,4,"BU05183387","couple_with_children","2544TR","income_8_10",0
16597,3,"BU05183387","single-parent","2544GE","income_9_10",0
16598,4,"BU05183387","couple_with_children","2544JH","income_2_10",0
16599,4,"BU05183387","couple_with_children","2544WB","income_9_10",0
