"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group"
19488,1,"BU05183387","single","2544TM","income_1_10"
19489,1,"BU05183387","single","2544VT","income_5_10"
19490,1,"BU05183387","single","2544CT","income_2_10"
19491,1,"BU05183387","single","2544KA","income_4_10"
19492,1,"BU05183387","single","2544JM","income_5_10"
19493,1,"BU05183387","single","2544CN","income_7_10"
19494,1,"BU05183387","single","2544CH","income_3_10"
19495,1,"BU05183387","single","2544JH","income_4_10"
19496,1,"BU05183387","single","2544CK","income_5_10"
19497,1,"BU05183387","single","2544XX","income_5_10"
19498,1,"BU05183387","single","2544CG","income_7_10"
19499,1,"BU05183387","single","2544WX","income_1_10"
19500,1,"BU05183387","single","2544KZ","income_5_10"
19501,1,"BU05183387","single","2544KE","income_5_10"
19502,1,"BU05183387","single","2544XK","income_3_10"
19503,1,"BU05183387","single","2544KW","income_7_10"
19504,1,"BU05183387","single","2544VX","income_10_10"
19505,1,"BU05183387","single","2544JM","income_3_10"
19506,1,"BU05183387","single","2544JJ","income_7_10"
19507,1,"BU05183387","single","2544RJ","income_6_10"
19508,1,"BU05183387","single","2544VE","income_7_10"
19509,1,"BU05183387","single","2544RZ","income_9_10"
19510,1,"BU05183387","single","2544GB","income_3_10"
19511,1,"BU05183387","single","2544JE","income_1_10"
19512,1,"BU05183387","single","2544CS","income_2_10"
19513,1,"BU05183387","single","2544JE","income_2_10"
19514,1,"BU05183387","single","2544RP","income_1_10"
19515,1,"BU05183387","single","2544XW","income_7_10"
19516,1,"BU05183387","single","2544RG","income_6_10"
19517,1,"BU05183387","single","2544VW","income_1_10"
19518,1,"BU05183387","single","2544RH","income_2_10"
19519,1,"BU05183387","single","2544KR","income_1_10"
19520,1,"BU05183387","single","2544SE","income_5_10"
19521,1,"BU05183387","single","2544XA","income_1_10"
19522,1,"BU05183387","single","2544JJ","income_6_10"
19523,1,"BU05183387","single","2544RN","income_5_10"
19524,1,"BU05183387","single","2544KR","income_7_10"
19525,1,"BU05183387","single","2544KV","income_1_10"
19526,1,"BU05183387","single","2544HC","income_1_10"
19527,1,"BU05183387","single","2544ME","income_5_10"
19528,1,"BU05183387","single","2544JR","income_4_10"
19529,1,"BU05183387","single","2544VV","income_3_10"
19530,1,"BU05183387","single","2544KH","income_7_10"
19531,1,"BU05183387","single","2544RZ","income_1_10"
19532,1,"BU05183387","single","2544SL","income_3_10"
19533,1,"BU05183387","single","2544WB","income_2_10"
19534,1,"BU05183387","single","2544WZ","income_3_10"
19535,1,"BU05183387","single","2544KG","income_1_10"
19536,1,"BU05183387","single","2544XT","income_2_10"
19537,1,"BU05183387","single","2544ST","income_1_10"
19538,1,"BU05183387","single","2544CB","income_3_10"
19539,1,"BU05183387","single","2544MH","income_9_10"
19540,1,"BU05183387","single","2544KH","income_1_10"
19541,1,"BU05183387","single","2544MH","income_7_10"
19542,1,"BU05183387","single","2544MK","income_3_10"
19543,1,"BU05183387","single","2544KV","income_2_10"
19544,1,"BU05183387","single","2544TM","income_6_10"
19545,1,"BU05183387","single","2544CP","income_2_10"
19546,1,"BU05183387","single","2544WX","income_2_10"
19547,1,"BU05183387","single","2544WB","income_6_10"
19548,1,"BU05183387","single","2544JN","income_5_10"
19549,1,"BU05183387","single","2544XW","income_7_10"
19550,1,"BU05183387","single","2544XL","income_9_10"
19551,1,"BU05183387","single","2544JC","income_1_10"
19552,1,"BU05183387","single","2544RS","income_7_10"
19553,1,"BU05183387","single","2544MG","income_1_10"
19554,1,"BU05183387","single","2544RL","income_6_10"
19555,1,"BU05183387","single","2544ST","income_6_10"
19556,1,"BU05183387","single","2544TX","income_1_10"
19557,1,"BU05183387","single","2544CD","income_8_10"
19558,1,"BU05183387","single","2544WZ","income_3_10"
19559,1,"BU05183387","single","2544XR","income_10_10"
19560,1,"BU05183387","single","2544WB","income_7_10"
19561,1,"BU05183387","single","2544CS","income_9_10"
19562,1,"BU05183387","single","2544TP","income_1_10"
19563,1,"BU05183387","single","2544CD","income_1_10"
19564,1,"BU05183387","single","2542JB","income_6_10"
19565,1,"BU05183387","single","2544CE","income_4_10"
19566,1,"BU05183387","single","2544HV","income_7_10"
19567,1,"BU05183387","single","2544KV","income_2_10"
19568,1,"BU05183387","single","2544ME","income_8_10"
19569,1,"BU05183387","single","2544WB","income_1_10"
19570,1,"BU05183387","single","2544MK","income_5_10"
19571,1,"BU05183387","single","2544RK","income_9_10"
19572,1,"BU05183387","single","2544WX","income_4_10"
19573,1,"BU05183387","single","2544XT","income_4_10"
19574,1,"BU05183387","single","2544GG","income_2_10"
19575,1,"BU05183387","single","2544KP","income_3_10"
19576,1,"BU05183387","single","2544XT","income_4_10"
19577,1,"BU05183387","single","2544JB","income_1_10"
19578,1,"BU05183387","single","2544SE","income_3_10"
19579,1,"BU05183387","single","2544HC","income_4_10"
19580,1,"BU05183387","single","2544MB","income_5_10"
19581,1,"BU05183387","single","2544CP","income_1_10"
19582,1,"BU05183387","single","2544ST","income_5_10"
19583,1,"BU05183387","single","2544CK","income_6_10"
19584,1,"BU05183387","single","2544TN","income_5_10"
19585,1,"BU05183387","single","2544RP","income_8_10"
19586,1,"BU05183387","single","2542JA","income_8_10"
19587,1,"BU05183387","single","2544XR","income_3_10"
19588,1,"BU05183387","single","2544VC","income_8_10"
19589,1,"BU05183387","single","2544RT","income_10_10"
19590,1,"BU05183387","single","2544CN","income_1_10"
19591,1,"BU05183387","single","2544KR","income_2_10"
19592,1,"BU05183387","single","2544CE","income_4_10"
19593,1,"BU05183387","single","2544KA","income_2_10"
19594,1,"BU05183387","single","2544VM","income_2_10"
19595,1,"BU05183387","single","2544TX","income_6_10"
19596,1,"BU05183387","single","2542JA","income_3_10"
19597,1,"BU05183387","single","2544VH","income_3_10"
19598,1,"BU05183387","single","2544VL","income_1_10"
19599,1,"BU05183387","single","2544KR","income_4_10"
19600,1,"BU05183387","single","2545DB","income_2_10"
19601,1,"BU05183387","single","2544KW","income_7_10"
19602,1,"BU05183387","single","2544GH","income_5_10"
19603,1,"BU05183387","single","2544JT","income_1_10"
19604,1,"BU05183387","single","2544XR","income_6_10"
19605,1,"BU05183387","single","2544TT","income_10_10"
19606,1,"BU05183387","single","2544MG","income_9_10"
19607,1,"BU05183387","single","2542JG","income_2_10"
19608,1,"BU05183387","single","2545AP","income_7_10"
19609,1,"BU05183387","single","2544CA","income_3_10"
19610,1,"BU05183387","single","2545AP","income_2_10"
19611,1,"BU05183387","single","2544XW","income_8_10"
19612,1,"BU05183387","single","2544HZ","income_8_10"
19613,1,"BU05183387","single","2544GG","income_9_10"
19614,1,"BU05183387","single","2544HS","income_2_10"
19615,1,"BU05183387","single","2544VZ","income_10_10"
19616,1,"BU05183387","single","2544TW","income_5_10"
19617,1,"BU05183387","single","2544VP","income_1_10"
19618,1,"BU05183387","single","2544RP","income_3_10"
19619,1,"BU05183387","single","2544SE","income_7_10"
19620,1,"BU05183387","single","2544TK","income_2_10"
19621,1,"BU05183387","single","2544RM","income_1_10"
19622,1,"BU05183387","single","2544KN","income_3_10"
19623,1,"BU05183387","single","2544WB","income_1_10"
19624,1,"BU05183387","single","2544KW","income_6_10"
19625,1,"BU05183387","single","2544CM","income_9_10"
19626,1,"BU05183387","single","2544KK","income_1_10"
19627,1,"BU05183387","single","2544MJ","income_2_10"
19628,1,"BU05183387","single","2544RR","income_1_10"
19629,1,"BU05183387","single","2544GB","income_1_10"
19630,1,"BU05183387","single","2544VV","income_10_10"
19631,1,"BU05183387","single","2544GE","income_6_10"
19632,1,"BU05183387","single","2544CB","income_1_10"
19633,1,"BU05183387","single","2544MB","income_7_10"
19634,1,"BU05183387","single","2544TV","income_8_10"
19635,1,"BU05183387","single","2544CN","income_3_10"
19636,1,"BU05183387","single","2544VH","income_2_10"
19637,1,"BU05183387","single","2542JA","income_1_10"
19638,1,"BU05183387","single","2544SZ","income_9_10"
19639,1,"BU05183387","single","2544XG","income_6_10"
19640,1,"BU05183387","single","2544MK","income_4_10"
19641,1,"BU05183387","single","2544JR","income_2_10"
19642,1,"BU05183387","single","2544GH","income_2_10"
19643,1,"BU05183387","single","2544KA","income_5_10"
19644,1,"BU05183387","single","2544KN","income_6_10"
19645,1,"BU05183387","single","2544CG","income_3_10"
19646,1,"BU05183387","single","2544XP","income_4_10"
19647,1,"BU05183387","single","2544TR","income_4_10"
19648,1,"BU05183387","single","2544HE","income_4_10"
19649,1,"BU05183387","single","2544XK","income_6_10"
19650,1,"BU05183387","single","2544KC","income_2_10"
19651,1,"BU05183387","single","2544RK","income_2_10"
19652,1,"BU05183387","single","2544XV","income_1_10"
19653,1,"BU05183387","single","2542JD","income_1_10"
19654,1,"BU05183387","single","2544VL","income_2_10"
19655,1,"BU05183387","single","2544GG","income_3_10"
19656,1,"BU05183387","single","2544CA","income_5_10"
19657,1,"BU05183387","single","2544CN","income_6_10"
19658,1,"BU05183387","single","2544VV","income_6_10"
19659,1,"BU05183387","single","2544VX","income_4_10"
19660,1,"BU05183387","single","2544KM","income_10_10"
19661,1,"BU05183387","single","2544HV","income_1_10"
19662,1,"BU05183387","single","2544VW","income_5_10"
19663,1,"BU05183387","single","2544JX","income_6_10"
19664,1,"BU05183387","single","2544JH","income_1_10"
19665,1,"BU05183387","single","2544XA","income_6_10"
19666,1,"BU05183387","single","2544VB","income_1_10"
19667,1,"BU05183387","single","2544JE","income_2_10"
19668,1,"BU05183387","single","2544HD","income_9_10"
19669,1,"BU05183387","single","2544KX","income_7_10"
19670,1,"BU05183387","single","2544MA","income_1_10"
19671,1,"BU05183387","single","2544GE","income_6_10"
19672,1,"BU05183387","single","2544GH","income_2_10"
19673,1,"BU05183387","single","2544MD","income_9_10"
19674,1,"BU05183387","single","2544VC","income_3_10"
19675,1,"BU05183387","single","2544TL","income_2_10"
19676,1,"BU05183387","single","2544CS","income_5_10"
19677,1,"BU05183387","single","2544VX","income_2_10"
19678,1,"BU05183387","single","2544JT","income_7_10"
19679,1,"BU05183387","single","2544HZ","income_9_10"
19680,1,"BU05183387","single","2544JE","income_6_10"
19681,1,"BU05183387","single","2544XA","income_10_10"
19682,1,"BU05183387","single","2544KC","income_2_10"
19683,1,"BU05183387","single","2544SN","income_3_10"
19684,1,"BU05183387","single","2544RJ","income_4_10"
19685,1,"BU05183387","single","2544JX","income_6_10"
19686,1,"BU05183387","single","2544VM","income_7_10"
19687,1,"BU05183387","single","2544VL","income_1_10"
19688,1,"BU05183387","single","2544TV","income_10_10"
19689,1,"BU05183387","single","2544CM","income_6_10"
19690,1,"BU05183387","single","2544WZ","income_3_10"
19691,1,"BU05183387","single","2544RJ","income_2_10"
19692,1,"BU05183387","single","2544XG","income_3_10"
19693,1,"BU05183387","single","2544CK","income_4_10"
19694,1,"BU05183387","single","2544MJ","income_9_10"
19695,1,"BU05183387","single","2544SE","income_1_10"
19696,1,"BU05183387","single","2544SC","income_2_10"
19697,1,"BU05183387","single","2544JR","income_5_10"
19698,1,"BU05183387","single","2544WB","income_1_10"
19699,1,"BU05183387","single","2544WB","income_10_10"
19700,1,"BU05183387","single","2544CH","income_1_10"
19701,1,"BU05183387","single","2544XP","income_8_10"
19702,1,"BU05183387","single","2544KW","income_3_10"
19703,1,"BU05183387","single","2542JE","income_3_10"
19704,1,"BU05183387","single","2544JC","income_1_10"
19705,1,"BU05183387","single","2544KB","income_5_10"
19706,1,"BU05183387","single","2544RS","income_3_10"
19707,1,"BU05183387","single","2544KV","income_5_10"
19708,1,"BU05183387","single","2544MG","income_1_10"
19709,1,"BU05183387","single","2544RT","income_4_10"
19710,1,"BU05183387","single","2544WX","income_8_10"
19711,1,"BU05183387","single","2544KZ","income_2_10"
19712,1,"BU05183387","single","2544SR","income_1_10"
19713,1,"BU05183387","single","2544XZ","income_9_10"
19714,1,"BU05183387","single","2544XR","income_10_10"
19715,1,"BU05183387","single","2544JM","income_7_10"
19716,1,"BU05183387","single","2544KC","income_6_10"
19717,1,"BU05183387","single","2544GG","income_3_10"
19718,1,"BU05183387","single","2544XP","income_9_10"
19719,1,"BU05183387","single","2544SX","income_4_10"
19720,1,"BU05183387","single","2544MH","income_2_10"
19721,1,"BU05183387","single","2544SK","income_1_10"
19722,1,"BU05183387","single","2544XM","income_10_10"
19723,1,"BU05183387","single","2544GE","income_1_10"
19724,1,"BU05183387","single","2544CG","income_9_10"
19725,1,"BU05183387","single","2544HN","income_8_10"
19726,1,"BU05183387","single","2544CC","income_8_10"
19727,1,"BU05183387","single","2544RT","income_2_10"
19728,1,"BU05183387","single","2544RT","income_10_10"
19729,1,"BU05183387","single","2544SE","income_2_10"
19730,1,"BU05183387","single","2544XT","income_5_10"
19731,1,"BU05183387","single","2544TX","income_1_10"
19732,1,"BU05183387","single","2544KC","income_2_10"
19733,1,"BU05183387","single","2544RT","income_5_10"
19734,1,"BU05183387","single","2544XG","income_3_10"
19735,1,"BU05183387","single","2544JV","income_9_10"
19736,1,"BU05183387","single","2544TM","income_6_10"
19737,1,"BU05183387","single","2544CS","income_3_10"
19738,1,"BU05183387","single","2544JZ","income_10_10"
19739,1,"BU05183387","single","2544XX","income_2_10"
19740,1,"BU05183387","single","2544JS","income_6_10"
19741,1,"BU05183387","single","2545AP","income_1_10"
19742,1,"BU05183387","single","2544TP","income_7_10"
19743,1,"BU05183387","single","2544MD","income_2_10"
19744,1,"BU05183387","single","2544GA","income_2_10"
19745,1,"BU05183387","single","2544TT","income_1_10"
19746,1,"BU05183387","single","2544JT","income_2_10"
19747,1,"BU05183387","single","2544JT","income_4_10"
19748,1,"BU05183387","single","2544CT","income_1_10"
19749,1,"BU05183387","single","2544RP","income_2_10"
19750,1,"BU05183387","single","2544SV","income_1_10"
19751,1,"BU05183387","single","2544XX","income_1_10"
19752,1,"BU05183387","single","2544RM","income_2_10"
19753,1,"BU05183387","single","2544RZ","income_5_10"
19754,1,"BU05183387","single","2544MD","income_1_10"
19755,1,"BU05183387","single","2544CG","income_1_10"
19756,1,"BU05183387","single","2544XG","income_1_10"
19757,1,"BU05183387","single","2544JV","income_5_10"
19758,1,"BU05183387","single","2544KN","income_3_10"
19759,1,"BU05183387","single","2544TK","income_2_10"
19760,1,"BU05183387","single","2544JE","income_4_10"
19761,1,"BU05183387","single","2544KJ","income_9_10"
19762,1,"BU05183387","single","2544WB","income_2_10"
19763,1,"BU05183387","single","2544WZ","income_4_10"
19764,1,"BU05183387","single","2544KE","income_8_10"
19765,1,"BU05183387","single","2544CR","income_6_10"
19766,1,"BU05183387","single","2544WZ","income_1_10"
19767,1,"BU05183387","single","2544CE","income_1_10"
19768,1,"BU05183387","single","2544VM","income_1_10"
19769,1,"BU05183387","single","2544VL","income_7_10"
19770,1,"BU05183387","single","2544CA","income_2_10"
19771,1,"BU05183387","single","2544VB","income_5_10"
19772,1,"BU05183387","single","2544HC","income_2_10"
19773,1,"BU05183387","single","2544CG","income_2_10"
19774,1,"BU05183387","single","2544VV","income_5_10"
19775,1,"BU05183387","single","2544TL","income_1_10"
19776,1,"BU05183387","single","2545DB","income_1_10"
19777,1,"BU05183387","single","2542JB","income_1_10"
19778,1,"BU05183387","single","2544MG","income_10_10"
19779,1,"BU05183387","single","2544RM","income_4_10"
19780,1,"BU05183387","single","2544JX","income_3_10"
19781,1,"BU05183387","single","2544RK","income_3_10"
19782,1,"BU05183387","single","2544JA","income_4_10"
19783,1,"BU05183387","single","2544JB","income_3_10"
19784,1,"BU05183387","single","2544HE","income_10_10"
19785,1,"BU05183387","single","2544TS","income_3_10"
19786,1,"BU05183387","single","2544VM","income_10_10"
19787,1,"BU05183387","single","2542JG","income_1_10"
19788,1,"BU05183387","single","2544WB","income_5_10"
19789,1,"BU05183387","single","2544MJ","income_1_10"
19790,1,"BU05183387","single","2544KG","income_1_10"
19791,1,"BU05183387","single","2544XN","income_2_10"
19792,1,"BU05183387","single","2544RM","income_9_10"
19793,1,"BU05183387","single","2544MA","income_2_10"
19794,1,"BU05183387","single","2544VV","income_3_10"
19795,1,"BU05183387","single","2544CJ","income_7_10"
19796,1,"BU05183387","single","2544GG","income_1_10"
19797,1,"BU05183387","single","2544RX","income_7_10"
19798,1,"BU05183387","single","2544CE","income_1_10"
19799,1,"BU05183387","single","2544MH","income_5_10"
19800,1,"BU05183387","single","2542JB","income_2_10"
19801,1,"BU05183387","single","2544MG","income_2_10"
19802,1,"BU05183387","single","2544KT","income_2_10"
