"hh_ID","hh_size","neighb_code","hh_type"
"22528","4","BU05183639","couple_with_children"
"22529","4","BU05183639","couple_with_children"
"22530","4","BU05183639","couple_with_children"
"22531","3","BU05183639","single-parent"
"22532","3","BU05183639","single-parent"
"22533","4","BU05183639","couple_with_children"
"22534","4","BU05183639","couple_with_children"
"22535","4","BU05183639","couple_with_children"
"22536","4","BU05183639","couple_with_children"
"22537","3","BU05183639","single-parent"
"22538","3","BU05183639","single-parent"
"22539","4","BU05183639","couple_with_children"
"22540","3","BU05183639","single-parent"
"22541","3","BU05183639","single-parent"
"22542","4","BU05183639","couple_with_children"
"22543","4","BU05183639","couple_with_children"
"22544","3","BU05183639","single-parent"
"22545","4","BU05183639","couple_with_children"
"22546","4","BU05183639","couple_with_children"
"22547","3","BU05183639","single-parent"
"22548","4","BU05183639","couple_with_children"
"22549","4","BU05183639","couple_with_children"
"22550","3","BU05183639","single-parent"
"22551","4","BU05183639","couple_with_children"
"22552","4","BU05183639","couple_with_children"
"22553","3","BU05183639","single-parent"
"22554","4","BU05183639","couple_with_children"
"22555","4","BU05183639","couple_with_children"
"22556","4","BU05183639","couple_with_children"
"22557","4","BU05183639","couple_with_children"
"22558","4","BU05183639","couple_with_children"
"22559","4","BU05183639","couple_with_children"
"22560","4","BU05183639","couple_with_children"
"22561","4","BU05183639","couple_with_children"
"22562","4","BU05183639","couple_with_children"
"22563","4","BU05183639","couple_with_children"
"22564","4","BU05183639","couple_with_children"
"22565","3","BU05183639","single-parent"
"22566","4","BU05183639","couple_with_children"
"22567","4","BU05183639","couple_with_children"
"22568","4","BU05183639","couple_with_children"
"22569","4","BU05183639","couple_with_children"
"22570","4","BU05183639","couple_with_children"
"22571","3","BU05183639","single-parent"
"22572","4","BU05183639","couple_with_children"
"22573","4","BU05183639","couple_with_children"
"22574","3","BU05183639","single-parent"
"22575","4","BU05183639","couple_with_children"
"22576","4","BU05183639","couple_with_children"
"22577","3","BU05183639","single-parent"
"22578","4","BU05183639","couple_with_children"
"22579","4","BU05183639","couple_with_children"
"22580","4","BU05183639","couple_with_children"
"22581","4","BU05183639","couple_with_children"
"22582","4","BU05183639","couple_with_children"
"22583","4","BU05183639","couple_with_children"
"22584","4","BU05183639","couple_with_children"
"22585","4","BU05183639","couple_with_children"
"22586","4","BU05183639","couple_with_children"
"22587","4","BU05183639","couple_with_children"
"22588","3","BU05183639","single-parent"
"22589","3","BU05183639","single-parent"
"22590","3","BU05183639","single-parent"
"22591","4","BU05183639","couple_with_children"
"22592","4","BU05183639","couple_with_children"
"22593","3","BU05183639","single-parent"
"22594","3","BU05183639","single-parent"
"22595","3","BU05183639","single-parent"
"22596","3","BU05183639","single-parent"
"22597","3","BU05183639","single-parent"
"22598","4","BU05183639","couple_with_children"
"22599","4","BU05183639","couple_with_children"
"22600","4","BU05183639","couple_with_children"
"22601","3","BU05183639","single-parent"
"22602","3","BU05183639","single-parent"
"22603","4","BU05183639","couple_with_children"
"22604","3","BU05183639","single-parent"
"22605","4","BU05183639","couple_with_children"
"22606","3","BU05183639","single-parent"
"22607","4","BU05183639","couple_with_children"
"22608","4","BU05183639","couple_with_children"
"22609","4","BU05183639","couple_with_children"
"22610","4","BU05183639","couple_with_children"
"22611","4","BU05183639","couple_with_children"
"22612","4","BU05183639","couple_with_children"
"22613","3","BU05183639","single-parent"
"22614","3","BU05183639","single-parent"
"22615","4","BU05183639","couple_with_children"
"22616","3","BU05183639","single-parent"
"22617","4","BU05183639","couple_with_children"
"22618","3","BU05183639","single-parent"
"22619","3","BU05183639","single-parent"
"22620","4","BU05183639","couple_with_children"
"22621","4","BU05183639","couple_with_children"
"22622","4","BU05183639","couple_with_children"
"22623","3","BU05183639","single-parent"
"22624","4","BU05183639","couple_with_children"
"22625","3","BU05183639","single-parent"
"22626","4","BU05183639","couple_with_children"
"22627","4","BU05183639","couple_with_children"
"22628","4","BU05183639","couple_with_children"
"22629","4","BU05183639","couple_with_children"
"22630","4","BU05183639","couple_with_children"
"22631","4","BU05183639","couple_with_children"
"22632","4","BU05183639","couple_with_children"
"22633","4","BU05183639","couple_with_children"
"22634","4","BU05183639","couple_with_children"
"22635","4","BU05183639","couple_with_children"
"22636","4","BU05183639","couple_with_children"
"22637","4","BU05183639","couple_with_children"
"22638","4","BU05183639","couple_with_children"
"22639","4","BU05183639","couple_with_children"
"22640","4","BU05183639","couple_with_children"
"22641","4","BU05183639","couple_with_children"
"22642","4","BU05183639","couple_with_children"
"22643","4","BU05183639","couple_with_children"
"22644","3","BU05183639","single-parent"
"22645","4","BU05183639","couple_with_children"
"22646","4","BU05183639","couple_with_children"
"22647","4","BU05183639","couple_with_children"
"22648","4","BU05183639","couple_with_children"
"22649","3","BU05183639","single-parent"
"22650","3","BU05183639","single-parent"
"22651","3","BU05183639","single-parent"
"22652","4","BU05183639","couple_with_children"
"22653","4","BU05183639","couple_with_children"
"22654","3","BU05183639","couple_with_children"
"22655","2","BU05183639","single-parent"
"22656","3","BU05183639","couple_with_children"
"22657","3","BU05183639","couple_with_children"
"22658","2","BU05183639","single-parent"
"22659","3","BU05183639","couple_with_children"
"22660","2","BU05183639","single-parent"
"22661","2","BU05183639","single-parent"
"22662","3","BU05183639","couple_with_children"
"22663","2","BU05183639","single-parent"
"22664","2","BU05183639","single-parent"
"22665","3","BU05183639","couple_with_children"
"22666","3","BU05183639","couple_with_children"
"22667","2","BU05183639","single-parent"
"22668","2","BU05183639","single-parent"
"22669","3","BU05183639","couple_with_children"
"22670","3","BU05183639","couple_with_children"
"22671","2","BU05183639","single-parent"
"22672","3","BU05183639","couple_with_children"
"22673","2","BU05183639","single-parent"
"22674","3","BU05183639","couple_with_children"
"22675","3","BU05183639","couple_with_children"
"22676","3","BU05183639","couple_with_children"
"22677","3","BU05183639","couple_with_children"
"22678","2","BU05183639","single-parent"
"22679","3","BU05183639","couple_with_children"
"22680","2","BU05183639","single-parent"
"22681","2","BU05183639","single-parent"
"22682","3","BU05183639","couple_with_children"
"22683","3","BU05183639","couple_with_children"
"22684","2","BU05183639","single-parent"
"22685","2","BU05183639","single-parent"
"22686","3","BU05183639","couple_with_children"
"22687","3","BU05183639","couple_with_children"
"22688","2","BU05183639","single-parent"
"22689","2","BU05183639","single-parent"
"22690","2","BU05183639","single-parent"
"22691","3","BU05183639","couple_with_children"
"22692","3","BU05183639","couple_with_children"
"22693","3","BU05183639","couple_with_children"
"22694","3","BU05183639","couple_with_children"
"22695","3","BU05183639","couple_with_children"
"22696","3","BU05183639","couple_with_children"
"22697","3","BU05183639","couple_with_children"
"22698","3","BU05183639","couple_with_children"
"22699","3","BU05183639","couple_with_children"
"22700","3","BU05183639","couple_with_children"
"22701","2","BU05183639","single-parent"
"22702","2","BU05183639","single-parent"
"22703","3","BU05183639","couple_with_children"
"22704","3","BU05183639","couple_with_children"
"22705","3","BU05183639","couple_with_children"
"22706","2","BU05183639","single-parent"
"22707","2","BU05183639","single-parent"
"22708","3","BU05183639","couple_with_children"
"22709","3","BU05183639","couple_with_children"
"22710","3","BU05183639","couple_with_children"
"22711","3","BU05183639","couple_with_children"
"22712","3","BU05183639","couple_with_children"
"22713","3","BU05183639","couple_with_children"
"22714","3","BU05183639","couple_with_children"
"22715","3","BU05183639","couple_with_children"
"22716","2","BU05183639","single-parent"
"22717","3","BU05183639","couple_with_children"
"22718","3","BU05183639","couple_with_children"
"22719","2","BU05183639","single-parent"
"22720","2","BU05183639","single-parent"
"22721","3","BU05183639","couple_with_children"
"22722","3","BU05183639","couple_with_children"
"22723","3","BU05183639","couple_with_children"
"22724","3","BU05183639","couple_with_children"
"22725","3","BU05183639","couple_with_children"
"22726","2","BU05183639","single-parent"
"22727","3","BU05183639","couple_with_children"
"22728","3","BU05183639","couple_with_children"
"22729","2","BU05183639","single-parent"
"22730","3","BU05183639","couple_with_children"
"22731","3","BU05183639","couple_with_children"
"22732","2","BU05183639","single-parent"
"22733","3","BU05183639","couple_with_children"
"22734","3","BU05183639","couple_with_children"
"22735","3","BU05183639","couple_with_children"
"22736","2","BU05183639","single-parent"
"22737","2","BU05183639","single-parent"
"22738","3","BU05183639","couple_with_children"
"22739","3","BU05183639","couple_with_children"
"22740","3","BU05183639","couple_with_children"
"22741","2","BU05183639","single-parent"
"22742","3","BU05183639","couple_with_children"
"22743","3","BU05183639","couple_with_children"
"22744","3","BU05183639","couple_with_children"
"22745","2","BU05183639","single-parent"
"22746","3","BU05183639","couple_with_children"
"22747","3","BU05183639","couple_with_children"
"22748","2","BU05183639","single-parent"
"22749","2","BU05183639","single-parent"
"22750","3","BU05183639","couple_with_children"
"22751","2","BU05183639","single-parent"
"22752","3","BU05183639","couple_with_children"
"22753","2","BU05183639","single-parent"
"22754","3","BU05183639","couple_with_children"
"22755","3","BU05183639","couple_with_children"
"22756","3","BU05183639","couple_with_children"
"22757","3","BU05183639","couple_with_children"
"22758","2","BU05183639","single-parent"
"22759","2","BU05183639","single-parent"
"22760","3","BU05183639","couple_with_children"
"22761","3","BU05183639","couple_with_children"
"22762","3","BU05183639","couple_with_children"
"22763","2","BU05183639","single-parent"
"22764","3","BU05183639","couple_with_children"
"22765","3","BU05183639","couple_with_children"
"22766","3","BU05183639","couple_with_children"
"22767","3","BU05183639","couple_with_children"
"22768","3","BU05183639","couple_with_children"
"22769","3","BU05183639","couple_with_children"
"22770","2","BU05183639","single-parent"
"22771","3","BU05183639","couple_with_children"
"22772","3","BU05183639","couple_with_children"
"22773","2","BU05183639","single-parent"
"22774","2","BU05183639","single-parent"
"22775","2","BU05183639","single-parent"
"22776","3","BU05183639","couple_with_children"
"22777","3","BU05183639","couple_with_children"
"22778","2","BU05183639","single-parent"
"22779","3","BU05183639","couple_with_children"
"22780","3","BU05183639","couple_with_children"
"22781","3","BU05183639","couple_with_children"
"22782","2","BU05183639","single-parent"
"22783","2","BU05183639","single-parent"
"22784","2","BU05183639","single-parent"
"22785","2","BU05183639","single-parent"
"22786","3","BU05183639","couple_with_children"
"22787","3","BU05183639","couple_with_children"
"22788","3","BU05183639","couple_with_children"
"22789","3","BU05183639","couple_with_children"
"22790","3","BU05183639","couple_with_children"
"22791","3","BU05183639","couple_with_children"
"22792","3","BU05183639","couple_with_children"
"22793","3","BU05183639","couple_with_children"
"22794","3","BU05183639","couple_with_children"
"22795","3","BU05183639","couple_with_children"
"22796","2","BU05183639","single-parent"
"22797","2","BU05183639","single-parent"
"22798","3","BU05183639","couple_with_children"
"22799","3","BU05183639","couple_with_children"
"22800","3","BU05183639","couple_with_children"
"22801","3","BU05183639","couple_with_children"
"22802","3","BU05183639","couple_with_children"
